date,median_1y_ret,sse_composite_1y_ret,sse_composite,n_eligible
2021-04-07,0.064151639410573,0.27812845405006636,3479.6256,4120
2021-04-08,0.03617707129005032,0.2520008960338638,3482.5548,4124
2021-04-09,0.0463519707911928,0.24802473743367282,3450.6772,4127
2021-04-12,0.039236809018641905,0.2311318221142007,3412.9477,4126
2021-04-13,0.05173348288637425,0.23633260724010619,3396.47,4127
2021-04-14,0.06390104031473487,0.2423102646180435,3416.7212,4129
2021-04-15,0.06484906395092205,0.24299168977095276,3398.9875,4125
2021-04-16,0.06707651710106344,0.23231356373298362,3426.6178,4128
2021-04-19,0.08174073612843424,0.2581636587778946,3477.5485,4129
2021-04-20,0.04997782288847619,0.23120666554309377,3472.9427,4130
2021-04-21,0.03928281191016847,0.23356131769033728,3472.9298,4135
2021-04-22,0.03573071190917121,0.22619674641413812,3465.1138,4137
2021-04-23,0.04452786909639217,0.24226819753709417,3474.166,4132
2021-04-26,0.04382427510972342,0.23647392879661866,3441.1658,4138
2021-04-27,0.022621951351246228,0.21763937320742222,3442.6111,4125
2021-04-28,0.02888892579079516,0.2297595869284652,3457.0683,4136
2021-04-29,0.026060244929497545,0.23226283584550722,3474.9011,4121
2021-04-30,0.019523204131310923,0.2143255518021967,3446.8564,4116
2021-05-06,0.014141979201093502,0.20638699483494216,3441.2826,4142
2021-05-07,0.016344281491851298,0.2093590433408996,3418.8741,4141
2021-05-10,0.015509325450474898,0.20534969228339262,3427.9909,4141
2021-05-11,0.0229084693351711,0.21255808614932237,3441.8454,4142
2021-05-12,0.04817123345430652,0.23294113399493455,3462.7513,4145
2021-05-13,0.04761106349367927,0.21809360891355944,3429.5361,4150
2021-05-14,0.07973553319155169,0.24211602013548417,3490.3762,4152
2021-05-17,0.06267396442956952,0.24630206802448829,3517.6158,4158
2021-05-18,0.05314295479759079,0.23388565545423834,3529.0144,4156
2021-05-19,0.039467799435144,0.21987271502618255,3510.9647,4156
2021-05-20,0.0400958059309271,0.22128367272115357,3506.9444,4168
2021-05-21,0.03189291078739509,0.20419418843575232,3486.5569,4167
2021-05-24,0.040452640296786635,0.20812480439076664,3497.2821,4165
2021-05-25,0.04804802331574387,0.23855159802520198,3581.3418,4169
2021-05-26,0.04891286982638965,0.23992257551156393,3593.357,4174
2021-05-27,0.05935430360620353,0.2572893573456154,3608.8507,4178
2021-05-28,0.054425588891767185,0.2553028565480131,3600.7844,4179
2021-05-31,0.06671596882087605,0.2573746853326626,3615.4773,4181
2021-06-01,0.06456809744376268,0.25051535650609136,3624.7138,4182
2021-06-02,0.06213174231531371,0.24738729713915064,3597.1379,4183
2021-06-03,0.0678572247884216,0.24975852739736437,3584.2121,4184
2021-06-04,0.07920800959069962,0.2765260031984187,3591.8447,4187
2021-06-07,0.08752530293740257,0.27735262731888133,3599.541,4185
2021-06-08,0.06984143745650184,0.2577013211760084,3580.1063,4188
2021-06-09,0.07252658286006475,0.26600110772561036,3591.3965,4189
2021-06-10,0.07862792350923953,0.26864994388877017,3610.859,4190
2021-06-11,0.06524542052413751,0.2585224778771982,3589.7481,4194
2021-06-15,0.03373715894455365,0.21990843824091755,3556.559,4189
2021-06-16,0.02180389658966375,0.20433066634535924,3518.3292,4188
2021-06-17,0.025661260800196706,0.20600638078415723,3525.6042,4192
2021-06-18,0.031682136841510666,0.20753483787928317,3525.0968,4190
2021-06-21,0.03854122299381002,0.2041706847684861,3529.1826,4189
2021-06-22,0.045226812610541955,0.2109220758920911,3557.412,4196
2021-06-23,0.04294199094607598,0.20638879127567433,3566.2199,4196
2021-06-24,0.04549734455273202,0.21160114513703165,3566.6539,4200
2021-06-25,0.04705283209282296,0.23508704586892626,3607.5618,4205
2021-06-28,0.05106043831471452,0.23516861496746544,3606.3722,4210
2021-06-29,0.04091527042350496,0.23638064593502928,3573.1779,4215
2021-06-30,0.03482407882259386,0.22493318238363713,3591.197,4214
2021-07-01,0.01928298401850026,0.22238993307953026,3588.7816,4217
2021-07-02,0.016426565349899946,0.19713585658101107,3518.7595,4219
2021-07-05,0.021814966319406603,0.19095618964615602,3534.3222,4223
2021-07-06,0.019795965405568605,0.19053471558778234,3530.2589,4226
2021-07-07,0.026832592799661104,0.19628735452996127,3553.7155,4229
2021-07-08,0.02555916658253754,0.18323347766718512,3525.5039,4235
2021-07-09,0.03989947186715903,0.18996069040846786,3524.0881,4238
2021-07-12,0.032354460706638166,0.1886846205419881,3547.8362,4240
2021-07-13,0.036181736121558616,0.17863347456576895,3566.5225,4240
2021-07-14,0.015670626876951532,0.14169939499496098,3528.5011,4242
2021-07-15,-0.0053412392528904284,0.13060643058835786,3564.5902,4240
2021-07-16,-0.03851085689794442,0.0619353401998457,3539.3038,4245
2021-07-19,-0.0457624332838551,0.057927080528122676,3539.1225,4247
2021-07-20,-0.06253048416194762,0.03918106271357624,3536.7905,4252
2021-07-21,-0.07483653920019889,0.032477775200121295,3562.6611,4252
2021-07-22,-0.06178797368220579,0.05657522065146492,3574.7344,4254
2021-07-23,-0.0955858138354233,0.031106939902151076,3550.3964,4256
2021-07-26,-0.10685902652664447,0.01546945828737667,3467.4409,4260
2021-07-27,-0.10480266757807644,0.005914043369591893,3381.1833,4263
2021-07-28,-0.09034017509016085,0.04719197721839463,3361.5895,4267
2021-07-29,-0.07236077655120904,0.061477096421185706,3411.724,4269
2021-07-30,-0.09448308170065378,0.025107018423130567,3397.3574,4272
2021-08-02,-0.08241200344214616,0.043178333838769456,3464.2854,4273
2021-08-03,-0.08328754782231462,0.03445012523388069,3447.9914,4275
2021-08-04,-0.07602668955780417,0.04574537108574628,3477.2186,4281
2021-08-05,-0.0472233556477184,0.08439169381178835,3466.5491,4285
2021-08-06,-0.0464372513748425,0.07893385266839781,3458.2277,4290
2021-08-09,-0.04242583688156437,0.08261390071575847,3494.6348,4289
2021-08-10,-0.052416631223733134,0.07144485588799765,3529.9309,4294
2021-08-11,-0.050387596899224785,0.07478327089206527,3532.6213,4294
2021-08-12,-0.05796768588042933,0.06487325629118845,3524.7374,4296
2021-08-13,-0.0842611868041152,0.04404234152258901,3516.2989,4300
2021-08-16,-0.07855574083469014,0.04320008897621741,3517.3447,4301
2021-08-17,-0.1078568437808084,0.020550664194510793,3446.976,4303
2021-08-18,-0.09960806835481245,0.0291817146922404,3485.2859,4305
2021-08-19,-0.0929290029095976,0.03324932308402739,3465.5546,4308
2021-08-20,-0.1013910134259548,0.014228413361487835,3427.3338,4311
2021-08-23,-0.0705450371140996,0.04096713159635845,3477.1321,4314
2021-08-24,-0.062185794005082506,0.05880981624368942,3514.471,4316
2021-08-25,-0.05883003287431515,0.06614746094235224,3540.3837,4317
2021-08-26,-0.0656044273065089,0.04213135042338623,3501.6643,4320
2021-08-27,-0.08649947253447465,0.024239756822217906,3522.1567,4322
2021-08-30,-0.09456914362432889,0.022329702615064173,3528.1512,4321
2021-08-31,-0.08386968091866731,0.039849256870808425,3543.9402,4323
2021-09-01,-0.07430284136443432,0.060406692377309446,3567.1008,4324
2021-09-02,-0.0684223634360237,0.06399894104223058,3597.0426,4324
2021-09-03,-0.072286424730855,0.05791997922518766,3581.7344,4325
2021-09-06,-0.06295964395738363,0.07359580618572314,3621.8593,4326
2021-09-07,-0.03735600956313834,0.10416666916936546,3676.5866,4331
2021-09-08,-0.04037658003400868,0.0970336580905573,3675.1865,4334
2021-09-09,-0.04759648941860495,0.08499983518452559,3693.1296,4338
2021-09-10,-0.05545156907972654,0.09053651296390774,3703.1103,4342
2021-09-13,-0.05735910841473835,0.0893581458877053,3715.3723,4345
2021-09-14,-0.07655503414572712,0.07571653879284668,3662.6015,4348
2021-09-15,-0.06119728762859067,0.08013121256884004,3656.2232,4350
2021-09-16,-0.07894250471559949,0.07502178748515886,3607.0922,4348
2021-09-17,-0.06925948068017507,0.09760569389933571,3613.9663,4350
2021-09-22,-0.07518252307238305,0.09409935481575449,3628.4897,4348
2021-09-23,-0.04078577828580843,0.11908965077083011,3642.2204,4348
2021-09-24,-0.021766130708931408,0.11692876340637315,3613.0673,4352
2021-09-27,-0.06156153272254006,0.09891115547518092,3582.8307,4350
2021-09-28,-0.06561179188375527,0.09863463426925922,3602.2184,4353
2021-09-29,-0.0943741263100294,0.07300919279317064,3536.2944,4357
2021-09-30,-0.0726496540175759,0.0865557075552652,3568.1668,4360
2021-10-08,-0.05041020184197831,0.09837578181495732,3592.1666,4366
2021-10-11,-0.06597115219069538,0.0759772872490514,3591.7087,4368
2021-10-12,-0.07770061418940466,0.06934145319876772,3546.9362,4374
2021-10-13,-0.0701306146436016,0.08779301478498547,3561.7623,4375
2021-10-14,-0.06689981169003434,0.08493706990296856,3558.2795,4377
2021-10-15,-0.05298028249193709,0.10833716702567076,3572.3662,4377
2021-10-18,-0.04085111138349762,0.10831771793279787,3568.1379,4382
2021-10-19,-0.025138392860985515,0.1167411533041478,3593.1533,4383
2021-10-20,-0.03243914723426655,0.11246935166313499,3587.0009,4383
2021-10-21,-0.03693283419775856,0.11706802385206894,3594.7831,4387
2021-10-22,-0.06948945331472012,0.09490225197078228,3582.6036,4387
2021-10-25,-0.09248665071683704,0.07485484738683601,3609.8626,4388
2021-10-26,-0.09893426074410244,0.0708052108283419,3597.6377,4391
2021-10-27,-0.10729661954963254,0.06630999926903236,3562.3052,4395
2021-10-28,-0.11639520202020226,0.05588930404546777,3518.4166,4400
2021-10-29,-0.09937519975090864,0.06323598587226043,3547.3361,4403
2021-11-01,-0.08547600431885038,0.0699775718483755,3544.4795,4405
2021-11-02,-0.10334234141987819,0.053341319464611514,3505.6283,4409
2021-11-03,-0.0887182207229002,0.052183702575201885,3498.5368,4410
2021-11-04,-0.07418856259659956,0.06471401287335654,3526.8657,4412
2021-11-05,-0.0653907478190019,0.06515274021588557,3491.5677,4415
2021-11-08,-0.06086830964258699,0.07613133054381138,3498.6308,4420
2021-11-09,-0.054997786022705775,0.07764646189673607,3507.0018,4417
2021-11-10,-0.04907893850104633,0.06828000898068609,3492.4616,4417
2021-11-11,-0.03939986672192208,0.07946228579868886,3532.7858,4415
2021-11-12,-0.009203359758681418,0.0975545137163294,3539.1002,4420
2021-11-15,0.004530912551704014,0.09555707639493427,3533.3026,4424
2021-11-16,-0.013917965284233669,0.07664524536647654,3521.7867,4427
2021-11-17,-0.0033483941622185487,0.07930762550602743,3537.3662,4429
2021-11-18,-0.026426971038018388,0.06041242380238154,3520.7106,4434
2021-11-19,-0.010534667938015607,0.07494036367215462,3560.3734,4437
2021-11-22,-0.02527347023052895,0.06175531874374074,3582.0797,4438
2021-11-23,-0.01732412723866561,0.06813416133245309,3589.0894,4440
2021-11-24,-0.005902461068431286,0.07495057525688531,3592.7025,4440
2021-11-25,-0.005554155696589458,0.07353208101360331,3584.1788,4444
2021-11-26,-0.009782005120674842,0.07673014321058003,3564.0894,4442
2021-11-29,-0.023830871758958816,0.06445461165283506,3562.6968,4443
2021-11-30,-0.00554972377589924,0.06706564128513026,3563.8872,4444
2021-12-01,-0.0011159183865178113,0.0685871200083028,3576.8853,4444
2021-12-02,-0.013549845029788288,0.06266509382628027,3573.8358,4446
2021-12-03,-0.012890476950139118,0.06800594612938937,3607.4322,4447
2021-12-06,-0.026541397690151902,0.05119833565769216,3589.3061,4449
2021-12-07,-0.027741799543785695,0.05650183046573831,3595.0882,4448
2021-12-08,-0.007481967053335814,0.08185999376503306,3637.5675,4451
2021-12-09,0.0022339183739086277,0.09000943516777915,3673.0412,4454
2021-12-10,0.0032296910288533986,0.07570937489758478,3666.3479,4456
2021-12-13,0.009433056421608632,0.08530300433542504,3681.082,4460
2021-12-14,0.002384940457076823,0.06071571265582243,3661.5253,4460
2021-12-15,0.005598087572245447,0.057474030481705185,3647.6303,4461
2021-12-16,0.01869131394058865,0.06765569598806365,3675.016,4464
2021-12-17,0.012294171127395837,0.05451530336893762,3632.3638,4464
2021-12-20,0.011474728558260816,0.0518053059533945,3593.6019,4468
2021-12-21,0.03064587160087473,0.0630313305429211,3625.1251,4469
2021-12-22,0.05146082073515257,0.07433466074964024,3622.6178,4472
2021-12-23,0.045081732398377095,0.08005965595816389,3643.3391,4477
2021-12-24,0.04742216052521664,0.08092233159087736,3618.0535,4478
2021-12-27,0.042928206103432176,0.07326957563786451,3615.9741,4479
2021-12-28,0.05285606584804148,0.0780697181418355,3630.1115,4480
2021-12-29,0.06356667463852039,0.06831545818226825,3597.0002,4483
2021-12-30,0.06568737246302614,0.06294372430667905,3619.1886,4484
2021-12-31,0.07385769752012727,0.07213163525480604,3639.7754,4482
2022-01-04,0.08687628913869871,0.06190770641600496,3632.3289,4484
2022-01-05,0.09775146822544278,0.07101857844694237,3595.1761,4484
2022-01-06,0.10672887603935377,0.06024259387677611,3586.0792,4486
2022-01-07,0.10578533365744458,0.06435388305234913,3579.5427,4488
2022-01-10,0.11177956310952686,0.057986889451117296,3593.5187,4489
2022-01-11,0.12421599867040656,0.05008572432566294,3567.4409,4492
2022-01-12,0.13416578559475556,0.0646326014500822,3597.4321,4495
2022-01-13,0.120991349797831,0.041238175593997894,3555.2585,4498
2022-01-14,0.10241049843160632,0.013874356034300872,3521.2559,4500
2022-01-17,0.10492862804489667,0.011049974216079894,3541.666,4499
2022-01-18,0.0928879197175645,0.011686448917238579,3569.9144,4504
2022-01-19,0.11096664117440336,0.0020566470246630164,3558.1796,4506
2022-01-20,0.11412535079513564,-0.005911770260571769,3555.0629,4511
2022-01-21,0.106211084837039,-0.01331620705501313,3522.5679,4513
2022-01-24,0.12156759236560133,-0.0020933893828278816,3524.105,4515
2022-01-25,0.06878761822871882,-0.04857573106561586,3433.0612,4515
2022-01-26,0.09888930640477489,-0.03973262986988635,3455.6679,4516
2022-01-27,0.055284628120945034,-0.04813847235284974,3394.2474,4520
2022-01-28,0.06041598299233297,-0.05746393441547337,3361.4397,4522
2022-02-07,0.06494395023259392,-0.046338274229158816,3429.5809,4522
2022-02-08,0.07743362831858414,-0.03189580340453779,3452.6288,4521
2022-02-09,0.09074224276255438,-0.02878692481242462,3479.9458,4522
2022-02-10,0.08305084745762703,-0.03737838397370685,3485.9071,4526
2022-02-11,0.07661684923283774,-0.03987016453817582,3462.9479,4528
2022-02-14,0.09347503547929303,-0.05390263956443708,3428.8821,4532
2022-02-15,0.10501054218422956,-0.034554686477865304,3446.0885,4535
2022-02-16,0.11854052406596516,-0.030086883390816332,3465.8305,4537
2022-02-17,0.12510429330854134,-0.010595901906092609,3468.0354,4539
2022-02-18,0.15147741074345844,0.002207277420730014,3490.7573,4543
2022-02-21,0.166249035509885,-0.004185481596981289,3490.6123,4543
2022-02-22,0.15151515151515138,-0.021659797680319448,3457.146,4545
2022-02-23,0.18113802990012362,-0.008006549326928458,3489.1465,4545
2022-02-24,0.1769606875437093,-0.02053275014597955,3429.9564,4547
2022-02-25,0.20067591153389275,-0.012849691744169944,3451.4061,4547
2022-02-28,0.20382899774997032,-0.019856010849363948,3462.3064,4549
2022-03-01,0.19696969696969702,-0.03181758012859204,3488.8347,4551
2022-03-02,0.19454476593680603,-0.04675575526498954,3484.1916,4551
2022-03-03,0.16419354838709666,-0.052850537979017065,3481.1125,4553
2022-03-04,0.12084942243746,-0.06723693295326405,3447.649,4555
2022-03-07,0.09411294617775723,-0.07401339138994256,3372.8552,4555
2022-03-08,0.06455344425802712,-0.09427764427879515,3293.5301,4555
2022-03-09,0.051911752986603665,-0.0863312576129397,3256.3884,4556
2022-03-10,0.07237728820713207,-0.08059969554642787,3296.0922,4558
2022-03-11,0.08186730953639887,-0.05680511053551229,3309.7467,4560
2022-03-14,0.031856261658185225,-0.09232049852568003,3223.5328,4566
2022-03-15,-0.02030456852791873,-0.12672493734807289,3063.9652,4567
2022-03-16,0.0010288613680624614,-0.1135602585979022,3170.7103,4568
2022-03-17,0.01878476393210482,-0.08233132341461868,3215.0445,4572
2022-03-18,0.027350808817072303,-0.07164912990674688,3251.0724,4573
2022-03-21,0.04830719168573827,-0.0490231217554169,3253.6857,4575
2022-03-22,0.06841237923892152,-0.029598528499457655,3259.8619,4578
2022-03-23,0.0916539559622982,-0.025822360368167097,3271.0325,4579
2022-03-24,0.05616714442569437,-0.05428456729895348,3250.2644,4581
2022-03-25,0.04970351756793412,-0.06974583861811157,3212.2399,4582
2022-03-28,0.05182035652578765,-0.06007197892270566,3214.5027,4587
2022-03-29,0.03035141512766537,-0.07044179860270017,3203.9393,4588
2022-03-30,0.041311693474516575,-0.05193799342798866,3266.5959,4592
2022-03-31,0.045454545454545414,-0.060889706442677105,3252.2029,4587
2022-04-01,0.04166666666666652,-0.035817578912499703,3282.7166,4589
2022-04-06,0.04304875131631203,-0.046468977875375184,3283.4261,4588
2022-04-07,0.027816712043137515,-0.051242341804892955,3236.6951,4587
2022-04-08,0.031548819939786754,-0.034216907174168476,3251.8502,4588
2022-04-11,0.008542274109644588,-0.058409470947943576,3167.1259,4588
2022-04-12,0.01310844659481436,-0.059970043237821624,3213.3295,4592
2022-04-13,-0.005876605304488747,-0.07232896800327937,3186.8244,4594
2022-04-14,0.010972731756816456,-0.06683743570341516,3225.6412,4598
2022-04-15,-0.00981568572514957,-0.06701703399404668,3211.2448,4596
2022-04-18,-0.0062207769056329965,-0.0781251014220653,3195.524,4594
2022-04-19,0.0013341931068602264,-0.0833326636804742,3194.0287,4596
2022-04-20,-0.019933554817275656,-0.09529736052080195,3151.0498,4599
2022-04-21,-0.06464993872878338,-0.11490256308034985,3079.8077,4603
2022-04-22,-0.06410562571518685,-0.11360496035841272,3086.9193,4602
2022-04-25,-0.13805817287996724,-0.15132258676644683,2928.5118,4603
2022-04-26,-0.15882466027309972,-0.1542719216002051,2886.4257,4601
2022-04-27,-0.131237578482561,-0.12901276913972437,2958.282,4599
2022-04-28,-0.14977973568281944,-0.12914029977043484,2975.4848,4592
2022-04-29,-0.11610625834905086,-0.10353821542444641,3047.0624,4590
2022-05-05,-0.11668260925823537,-0.10472691176704918,3067.7587,4540
2022-05-06,-0.13931096939397863,-0.1368745827700174,3001.5605,4577
2022-05-09,-0.11988304093567259,-0.13498690894036347,3004.1409,4576
2022-05-10,-0.10351656441717794,-0.12585500576487318,3035.8442,4579
2022-05-11,-0.10679257606755377,-0.11728650874323387,3058.7027,4580
2022-05-12,-0.09138380025703874,-0.12065399292952605,3054.994,4581
2022-05-13,-0.07735758030602619,-0.10370941731432992,3084.2845,4583
2022-05-16,-0.0685726629208987,-0.10714608455192631,3073.7488,4582
2022-05-17,-0.07698887519552622,-0.10510981226491822,3093.6965,4584
2022-05-18,-0.06493506493506496,-0.11192384727150939,3085.9768,4585
2022-05-19,-0.05335847856249848,-0.1015103501265675,3096.9648,4583
2022-05-20,-0.046052631578947456,-0.08564112113314959,3146.5673,4587
2022-05-23,-0.027250792217314412,-0.07956326908908395,3146.8573,4587
2022-05-24,-0.07095770117007405,-0.10416121583053206,3070.9272,4588
2022-05-25,-0.05531283858765185,-0.0971517488844792,3107.4641,4592
2022-05-26,-0.05676375234473763,-0.09808483791486844,3123.1079,4596
2022-05-27,-0.0543933571979866,-0.08727031623898052,3130.2394,4594
2022-05-30,-0.05772901943766451,-0.09778759664932402,3149.0607,4599
2022-05-31,-0.03774401938488592,-0.09415147043631089,3186.4271,4605
2022-06-01,-0.03819444444444442,-0.09828744252219546,3182.1566,4606
2022-06-02,-0.02846013402568187,-0.08986325040522336,3195.458,4606
2022-06-06,-0.01101591187270512,-0.07715334751243841,3236.3719,4615
2022-06-07,-0.01921089552749533,-0.07021064248227238,3241.7635,4619
2022-06-08,-0.02555567672601805,-0.0667629013970591,3263.7934,4620
2022-06-09,-0.05137311367606018,-0.0956031339985478,3238.9543,4620
2022-06-10,-0.04241277847835223,-0.08585923970259568,3284.8341,4626
2022-06-13,-0.04585647747849464,-0.09789809259773474,3255.5511,4632
2022-06-14,-0.042740506400777534,-0.08661385002667754,3288.9066,4631
2022-06-15,-0.05053191489361708,-0.0857620375600201,3305.4066,4636
2022-06-16,-0.049789568270154905,-0.093615473861688,3285.3845,4633
2022-06-17,-0.04299258059324107,-0.0779375736470932,3316.7857,4630
2022-06-20,-0.03903914289091387,-0.07499051186172834,3315.4302,4635
2022-06-21,-0.03816754403390282,-0.07938152225790829,3306.7186,4637
2022-06-22,-0.05898904855021808,-0.09232827185466153,3267.2016,4634
2022-06-23,-0.04183338738366882,-0.07261169870849915,3320.1487,4637
2022-06-24,-0.03890489913544681,-0.0672856645040446,3349.747,4634
2022-06-27,-0.0314758212019538,-0.06416030091454694,3379.1852,4635
2022-06-28,-0.010818559089385338,-0.05029260966807103,3409.2103,4634
2022-06-29,-0.02083333333333326,-0.05483988878013846,3361.5177,4634
2022-06-30,-0.009012935883014661,-0.03402555394759532,3398.6161,4634
2022-07-01,-0.012318326862948314,-0.039132838564238215,3387.6373,4638
2022-07-04,-0.016780507765070285,-0.03394803229233301,3405.4267,4633
2022-07-05,-0.03701067615658382,-0.03546356598267264,3404.0252,4636
2022-07-06,-0.050322385984951534,-0.05680036498443242,3355.3497,4640
2022-07-07,-0.04577339595476404,-0.0565926683320902,3364.398,4640
2022-07-08,-0.03845159690443367,-0.05904023936833336,3356.0778,4641
2022-07-11,-0.0453245460650461,-0.08148933165885064,3313.584,4642
2022-07-12,-0.06776556776556775,-0.09009211528416283,3281.4665,4642
2022-07-13,-0.04514070847359852,-0.08084850743087835,3284.2918,4641
2022-07-14,-0.050595238095238027,-0.0861698759494397,3281.744,4646
2022-07-15,-0.0598780334479484,-0.10051341658684376,3228.0609,4647
2022-07-18,-0.03032052500286775,-0.06839234110771142,3278.1033,4654
2022-07-19,-0.028602883578073224,-0.07211875023731562,3279.4313,4656
2022-07-20,-0.025152207359221967,-0.06388613594317405,3304.7243,4659
2022-07-21,-0.03366869752203894,-0.07927317198014294,3272.0012,4663
2022-07-22,-0.0273314278703497,-0.07248041904023994,3269.9739,4664
2022-07-25,-0.04166666666666652,-0.07766551012161138,3250.388,4660
2022-07-26,-0.04358996072628529,-0.07621563814022769,3277.4356,4663
2022-07-27,-0.03923226903079591,-0.08152680937804269,3275.7553,4665
2022-07-28,-0.027477596151004424,-0.06969681828921637,3282.5758,4669
2022-07-29,-0.024685144568702133,-0.08734580485577281,3253.2382,4668
2022-08-01,-0.023468326401149042,-0.07892662393095495,3259.9585,4670
2022-08-02,-0.057931004014423804,-0.09970157856926398,3186.2664,4672
2022-08-03,-0.06229955794400632,-0.10549575950285994,3163.6741,4673
2022-08-04,-0.059532614907277404,-0.10487160847266663,3189.0391,4673
2022-08-05,-0.05422458078151249,-0.09726812151414665,3227.0267,4674
2022-08-08,-0.03422751335827423,-0.08828949353373616,3236.9337,4675
2022-08-09,-0.018644010527331778,-0.06344999275979013,3247.4318,4675
2022-08-10,0.005263157894736636,-0.044707218327974196,3230.02,4674
2022-08-11,0.040655623788747874,-0.023775687067085438,3281.6654,4673
2022-08-12,0.018297347879953074,-0.0395214560146131,3276.8877,4674
2022-08-15,0.011882854788868191,-0.03569550851494163,3276.087,4674
2022-08-16,0.0014692013332869847,-0.05380639251027075,3277.8847,4678
2022-08-17,0.007426112443648769,-0.04508868554602541,3292.526,4679
2022-08-18,-0.00034997123599733726,-0.057423712158907736,3277.5438,4681
2022-08-19,-0.004985959315572663,-0.06013781832774279,3258.0784,4683
2022-08-22,-0.000831585957155323,-0.052175106919651326,3277.7943,4683
2022-08-23,-0.010255852600881077,-0.062499062849142306,3276.2234,4683
2022-08-24,-0.04209492006950888,-0.08915970564749576,3215.2033,4683
2022-08-25,-0.050404980015690715,-0.08106535506650547,3246.2481,4684
2022-08-26,-0.0543039376984093,-0.08185426806547347,3236.2226,4684
2022-08-29,-0.049657248110592134,-0.07836973131038427,3240.7275,4691
2022-08-30,-0.05257382837905683,-0.08248392601384791,3227.2203,4691
2022-08-31,-0.05954721055914636,-0.07102985341354284,3202.1378,4696
2022-09-01,-0.07054506752555112,-0.08616400737741481,3184.9797,4694
2022-09-02,-0.054706917869056126,-0.08052866920636603,3186.4781,4696
2022-09-05,-0.04800014757858484,-0.06635536929609831,3199.9118,4696
2022-09-06,-0.06091208647265656,-0.0672063911520645,3243.4466,4696
2022-09-07,-0.060573428532540774,-0.07630641994200549,3246.2943,4696
2022-09-08,-0.07893220717773042,-0.08609165724042844,3235.5862,4697
2022-09-09,-0.07103772315861734,-0.06842749032224471,3262.0542,4699
2022-09-13,-0.06498194945848401,-0.07335264214678472,3263.7972,4697
2022-09-14,-0.07694723385886043,-0.08236872047887278,3237.5419,4697
2022-09-15,-0.09641294402959599,-0.09707316731811666,3199.9187,4698
2022-09-16,-0.116249446290144,-0.12354657877904662,3126.3977,4701
2022-09-19,-0.13801652892561977,-0.1338434801967594,3115.6019,4703
2022-09-20,-0.128816260684603,-0.12824194892842966,3122.4058,4704
2022-09-21,-0.13265184122429463,-0.13934332015603146,3117.1774,4706
2022-09-22,-0.14698162729658804,-0.15440327177387858,3108.9096,4706
2022-09-23,-0.17074262549578112,-0.15966999225753575,3088.3695,4709
2022-09-26,-0.18290575314919333,-0.17381020151580928,3051.226,4711
2022-09-27,-0.15977198697068384,-0.1645234547834019,3093.8618,4711
2022-09-28,-0.18092954291871,-0.18041408663137204,3045.0668,4714
2022-09-29,-0.17856474861706884,-0.16965998075411703,3041.2046,4714
2022-09-30,-0.19164007714517461,-0.17281021027381482,3024.3905,4714
2022-10-10,-0.19538461538461538,-0.17547286426446218,2974.1454,4719
2022-10-11,-0.18835523983847663,-0.1754785870582135,2979.7926,4719
2022-10-12,-0.17167918172477775,-0.1661804910180673,3025.5055,4720
2022-10-13,-0.1710037711877685,-0.17183592184591578,3016.3561,4720
2022-10-14,-0.13890244377811028,-0.149756551725455,3071.9868,4722
2022-10-17,-0.10045121522547173,-0.1389650926012217,3084.9423,4722
2022-10-18,-0.10370946451291863,-0.1447055514457426,3080.9574,4722
2022-10-19,-0.08814526838754039,-0.13910513219713838,3044.3777,4724
2022-10-20,-0.10572808095728026,-0.1494090466847009,3035.0504,4724
2022-10-21,-0.11989795918367352,-0.15401220533591065,3038.9291,4725
2022-10-24,-0.12979421829273963,-0.1709919571150077,2977.5554,4727
2022-10-25,-0.12026633709510975,-0.1608862318978278,2976.283,4728
2022-10-26,-0.10245166839980158,-0.15785969209680273,2999.5036,4727
2022-10-27,-0.10594115745231159,-0.16170078826016898,2982.9029,4729
2022-10-28,-0.13307957760037914,-0.18375509767167775,2915.9257,4732
2022-10-31,-0.13040613580596516,-0.18907761384446498,2893.4829,4733
2022-11-01,-0.11260192337298669,-0.17365075962664878,2969.1995,4734
2022-11-02,-0.10039877329972985,-0.16270723545120935,3003.3699,4735
2022-11-03,-0.0949218199167744,-0.16606771073336812,2997.8057,4736
2022-11-04,-0.07144737269079426,-0.14285900901791082,3070.7964,4739
2022-11-07,-0.07372341487768352,-0.14738666230675923,3077.817,4745
2022-11-08,-0.06663990640746703,-0.14819304901102193,3064.4928,4746
2022-11-09,-0.05202312138728349,-0.14432721822936445,3048.1676,4746
2022-11-10,-0.03620730723250337,-0.13707438738209676,3036.1318,4751
2022-11-11,-0.04721092781608721,-0.12968703473008936,3087.2926,4754
2022-11-14,-0.06046328675329743,-0.13008347205845028,3083.4013,4754
2022-11-15,-0.03126754444937441,-0.10598684977525996,3134.0778,4755
2022-11-16,-0.03971631205673776,-0.10820420697018251,3119.9804,4756
2022-11-17,-0.04400886247783686,-0.11665627075054208,3115.4347,4757
2022-11-18,-0.04612567002241186,-0.11293623205415726,3097.2432,4762
2022-11-21,-0.05215626543786467,-0.11821378809104399,3085.0444,4766
2022-11-22,-0.06842857114633533,-0.11920701038704917,3088.9426,4769
2022-11-23,-0.07889246540892775,-0.11325945573746621,3096.9073,4771
2022-11-24,-0.0867969239398046,-0.12553158473406456,3089.3096,4773
